-1.0034473130236858,-0.349410762365645,-0.15496301604506005,-0.09444017074179963,-0.05335905900890902,-0.03272860332708859,-0.020869204157122644,-0.01936162295770328,-0.016281146847596423,-0.013802882633256193,-0.011492209820614364
-0.9873064382880721,-0.33221663727698886,-0.16363494274232318,-0.09682105815024919,-0.0553290826469368,-0.026443859789952815,-0.02400791282865644,-0.022122498563975142,-0.013003611196700494,-0.011813764395079895,-0.011105542596810533
-0.9760884392406337,-0.342931164685763,-0.1599769350883363,-0.08933470568859779,-0.05620386540451418,-0.03576083714040691,-0.024669544807873065,-0.0203276249995703,-0.01763224531694048,-0.008933062161814812,-0.011539126365303074
-0.9784942708947527,-0.339485717190718,-0.1624243614291889,-0.08937730568498047,-0.0541800200011451,-0.0347636830657869,-0.024510090131147463,-0.017404310203551925,-0.019977613878848555,-0.010042119766755696,-0.0087707989012569
-0.9447278047354389,-0.34123407633429376,-0.14385302495305205,-0.07453510252050778,-0.046488289061357914,-0.0327448076619958,-0.037465735491212945,-0.020404732249660006,-0.01282265545985372,-0.011823038376593292,-0.009183472229047147
-0.9702457052234875,-0.3256291573053826,-0.1526585950017989,-0.09358088231918975,-0.052153830969656444,-0.03700120703508254,-0.025535154114901967,-0.026461446425627613,-0.0161670944679005,-0.012238382058139092,-0.012285160372751043
-0.9247290542212171,-0.32705877045832515,-0.14088547653247113,-0.08326081328400035,-0.05753503989324917,-0.036446998675062764,-0.026549831993343705,-0.015761785033290263,-0.016435889135341643,-0.011865374479193067,-0.01161256423517339
-0.9611822104178809,-0.3376442412408898,-0.1370460104868129,-0.07840453936008125,-0.05231411502684259,-0.03605560021272263,-0.026179457069041394,-0.01983707158989756,-0.014131826233642966,-0.008897197740081431,-0.006623633419863805
-0.916684692072435,-0.332067097466678,-0.1637169383105819,-0.08059957014714444,-0.054231642651628886,-0.038824731924488126,-0.025310982629512417,-0.020109667584449546,-0.018139694211904225,-0.01220701639708565,-0.010958937034038113
-0.9184056565280714,-0.3332250256869381,-0.14759478746718366,-0.07805111018655239,-0.05071845613578719,-0.03752925849466853,-0.030224672300768522,-0.02582553152387327,-0.010134457458030006,-0.00884484624010201,-0.008025870734422996
-0.9055370647004369,-0.31360339195485315,-0.1446141700211638,-0.07968260208341464,-0.054075656293192845,-0.03099575108485091,-0.027943316830769997,-0.016902742370035702,-0.01769027053325228,-0.01155136601028146,-0.010944404026422605
-0.8551333521662423,-0.31466562726288494,-0.1476615148951459,-0.078848886225005,-0.05002068955786898,-0.03518765356075945,-0.02946323192294735,-0.017440752678333567,-0.013847298470192646,-0.013868177494968404,-0.008864902167602528
-0.872421536538947,-0.3220575434493694,-0.15317199407324852,-0.08113741080943901,-0.03872264272961707,-0.03159139705197153,-0.021967083975402053,-0.02377163364517995,-0.013343619486413208,-0.014325599668516384,-0.012357303906448078
-0.817431727049042,-0.3437865575334824,-0.1337988603200625,-0.07930246937233028,-0.05336358290233018,-0.03619973648366933,-0.024433780845591765,-0.019990199099018835,-0.016109835800196173,-0.011456207168804225,-0.010401788143294576
-0.8206964701346525,-0.3183759738504806,-0.1310212525913176,-0.08168712669196415,-0.04772750284993703,-0.04074563361978437,-0.025839517894367052,-0.019397983751075928,-0.010138221086029008,-0.010564799102904043,-0.009236992401493704
-0.8034535246961596,-0.32100441876003305,-0.15662498139066214,-0.08785024032792355,-0.05187159028565794,-0.03555707344089508,-0.023042344326575617,-0.021570828610819468,-0.014122583668056105,-0.01171497387249511,-0.009736876341347603
-0.7554192013413022,-0.30857106317862687,-0.1410985393462376,-0.07387555655881313,-0.04469292540849911,-0.03361033528761571,-0.027999852932163997,-0.02152038091598812,-0.015977254307029377,-0.009635371482710119,-0.007177609302027214
-0.7665291296014572,-0.3101069878269669,-0.14124211013050664,-0.09469055567629074,-0.05449604537254031,-0.028873171707564812,-0.027644381723410313,-0.023523183931763458,-0.013831615639665925,-0.01061392732882088,-0.007281740532123103
