-0.9854962087,-0.338160144,-0.1578352879,-0.08699753106,-0.05387452807,-0.03625080581,-0.02591608387,-0.01939044543,-0.01502698396,-0.01197406016,-0.009758610344
-0.9851942551,-0.338124759,-0.1578208702,-0.08698980578,-0.05386986943,-0.03624767903,-0.02591384945,-0.01938877337,-0.01502568779,-0.0119730391,-0.009757777898
-0.9845909677,-0.3380540147,-0.1577927022,-0.08697484743,-0.05386068309,-0.03624150735,-0.02590943676,-0.01938547021,-0.01502312666,-0.0119709974,-0.009756113345
-0.9836875834,-0.3379479624,-0.1577504705,-0.08695241903,-0.05384690876,-0.03623225318,-0.02590282006,-0.01938051719,-0.01501928629,-0.01196793589,-0.009753617365
-0.9824859496,-0.3378066793,-0.1576941991,-0.08692253151,-0.05382855264,-0.03621992051,-0.02589400215,-0.01937391638,-0.01501416825,-0.01196385583,-0.009750290975
-0.980988515,-0.3376302676,-0.1576239204,-0.08688519944,-0.05380562302,-0.03620451469,-0.02588298675,-0.01936567052,-0.01500777468,-0.0119587589,-0.009746135535
-0.9791983172,-0.3374188552,-0.1575396744,-0.08684044102,-0.05377813023,-0.03618604238,-0.02586977853,-0.01935578306,-0.01500010819,-0.01195264718,-0.009741152739
-0.9771187129,-0.3371725951,-0.1574415094,-0.08678827804,-0.05374608667,-0.03616451157,-0.02585438305,-0.0193442581,-0.01499117197,-0.01194552317,-0.00973534462
-0.9747543682,-0.3368916649,-0.1573294813,-0.08672873591,-0.05370950675,-0.03613993158,-0.02583680684,-0.01933110046,-0.01498096968,-0.01193738981,-0.009728713549
-0.9721097416,-0.3365762672,-0.1572036541,-0.08666184359,-0.05366840697,-0.03611231303,-0.02581705731,-0.01931631561,-0.01496950555,-0.0119282504,-0.009721262211
-0.9691900491,-0.3362266257,-0.1570640995,-0.08658763361,-0.05362280582,-0.03608166788,-0.02579514282,-0.01929990966,-0.01495678427,-0.01191810872,-0.009712993684
-0.9660012992,-0.3358429978,-0.1569108967,-0.08650614202,-0.05357272383,-0.03604800935,-0.02577107255,-0.01928188954,-0.01494281116,-0.01190696893,-0.009703911326
-0.9625490627,-0.3354256543,-0.1567441339,-0.08641740841,-0.05351818352,-0.03601135201,-0.0257448568,-0.01926226271,-0.01492759195,-0.01189483559,-0.009694018844
-0.9588402279,-0.334974893,-0.1565639031,-0.0863214758,-0.05345920941,-0.03597171165,-0.02571650659,-0.01924103735,-0.01491113291,-0.01188171366,-0.009683320274
-0.9548817951,-0.3344910342,-0.156370307,-0.08621839071,-0.05339582801,-0.03592910551,-0.02568603389,-0.01921822229,-0.01489344085,-0.01186760854,-0.009671819979
-0.9506811357,-0.333974421,-0.1561634563,-0.08610820304,-0.05332806783,-0.03588355191,-0.02565345154,-0.01919382702,-0.01487452305,-0.01185252599,-0.009659522651
-0.9462459605,-0.333425418,-0.1559434666,-0.08599096608,-0.05325595926,-0.03583507052,-0.02561877331,-0.0191678617,-0.01485438731,-0.01183647219,-0.009646433306
-0.9415842862,-0.3328444112,-0.1557104614,-0.08586673647,-0.05317953462,-0.03578368223,-0.02558201381,-0.01914033712,-0.01483304194,-0.01181945373,-0.009632557282
-0.9367044024,-0.3322318074,-0.1554645715,-0.08573557413,-0.05309882815,-0.03572940921,-0.02554318855,-0.01911126475,-0.01481049573,-0.01180147758,-0.009617900236
-0.9316148379,-0.3315880338,-0.155205934,-0.08559754225,-0.05301387597,-0.03567227483,-0.02550231389,-0.01908065665,-0.01478675798,-0.01178255109,-0.009602468145
-0.9263243269,-0.3309135369,-0.1549346932,-0.0854527078,-0.05292471608,-0.03561230369,-0.02545940705,-0.01904852555,-0.01476183845,-0.01176268202,-0.009586267298
-0.9208367563,-0.3302087824,-0.1546509996,-0.08530113854,-0.05283138832,-0.0355495216,-0.02541448609,-0.01901488481,-0.01473574742,-0.01174187849,-0.0095693043
-0.9151762297,-0.3294742544,-0.1543550104,-0.08514290892,-0.05273393437,-0.03548395556,-0.02536756993,-0.0189797484,-0.01470849563,-0.01172014903,-0.009551586062
-0.9093368407,-0.3287104545,-0.154046889,-0.08497809404,-0.05263239767,-0.03541563375,-0.0253186783,-0.0189431309,-0.01468009429,-0.01169750252,-0.009533119803
-0.9033328357,-0.3279179018,-0.1537268047,-0.08480677263,-0.05252682346,-0.03534458551,-0.02526783176,-0.01890504752,-0.01465055509,-0.01167394823,-0.009513913047
-0.8971734861,-0.3270971311,-0.153394933,-0.08462902635,-0.05241725861,-0.03527084132,-0.02521505168,-0.01886551406,-0.0146198902,-0.01164949579,-0.009493973615
-0.8908680779,-0.3262486935,-0.1530514551,-0.08444493978,-0.05230375212,-0.0351944328,-0.02516036024,-0.0188245469,-0.01458811221,-0.01162415521,-0.009473309627
-0.8844258843,-0.3253731545,-0.1526965579,-0.08425460032,-0.05218635419,-0.03511539273,-0.02510378039,-0.01878216305,-0.01455523419,-0.01159793684,-0.009451929497
-0.8778561378,-0.3244710943,-0.1523304337,-0.08405809817,-0.05206511686,-0.03503375492,-0.02504533592,-0.01873838006,-0.01452126967,-0.01157085139,-0.009429841926
-0.8711680056,-0.3235431062,-0.1519532798,-0.08385552624,-0.05194009382,-0.03494955429,-0.02498505127,-0.01869321612,-0.01448623263,-0.01154290997,-0.009407055935
